# ra_fk5  dec_fk5 ra_fk4 dec_fk4 elon elat glon glat ra dec
169.91027832	33.1702651978	169.236519843	33.4439591243	156.86074304	26.3369901651	190.3903746	69.3061274337	169.910275227	33.1702686549
194.043380737	74.2096557617	193.640283367	74.4798253299	129.329852445	65.3847866314	122.492057446	42.9145507898	194.043395508	74.2096568726
265.326843262	-4.98405456543	264.661927786	-4.95977299736	265.093818203	18.3756844753	20.226874349	13.1487017805	265.326836642	-4.98405986889
67.7786865234	-6.33599090576	67.1668540956	-6.44264632144	64.840814836	-27.8550985553	201.650396644	-33.9660192459	67.7786806543	-6.3359867445
357.663452148	-89.6958999634	330.553555043	-89.9709977595	270.763443815	-66.5464537484	303.021719135	-27.421689756	357.664466998	-89.6959027144
190.961654663	21.6739959717	190.341543074	21.9475025476	180.955587932	24.150798164	284.949704671	84.2787904088	190.96165065	21.6739974022
28.1998023987	74.4233703613	27.0996555711	74.1768946982	64.6531762944	56.4403014687	127.097543498	12.0500138291	28.1997742768	74.4233707457
276.926544189	75.772354126	277.373341936	75.7376995482	79.6146972907	80.5363899006	106.906535181	27.6847870728	276.926545096	75.7723483337
89.0669250488	-43.0905799866	88.686710402	-43.0960572238	88.289304304	-66.5243303302	249.630687918	-27.8045203144	89.0669211363	-43.0905745007
8.28926467896	-84.7904281616	8.09539635121	-85.0660302766	283.165351102	-66.7656926877	303.42245178	-32.3204008584	8.28932230934	-84.790429866
123.920707703	-10.331993103	123.322028784	-10.1778749392	129.012596443	-29.2932259998	232.19447594	13.4657135503	123.920701162	-10.3319871054
135.22795105	-48.1948204041	134.80663379	-47.9979078016	164.164329166	-60.5346460731	268.656941058	-1.27696615718	135.227942291	-48.1948147164
167.254714966	-6.67851257324	166.621267985	-6.40736765629	170.922451974	-11.1782849346	262.953091507	48.0828819032	167.254708039	-6.67850888822
47.1631164551	-21.5428085327	46.6030740999	-21.7330916074	37.1822518844	-37.4599488833	210.358784301	-58.3493988668	47.1631123094	-21.5428061979
282.901489258	-61.6611938477	281.755754074	-61.7206305858	277.790910968	-38.5703743198	334.152247807	-23.681158402	282.901480617	-61.6611998003
88.3399200439	-16.6260299683	87.7824077608	-16.6354622141	87.9217299636	-40.0533456389	221.822841059	-20.1371613892	88.3399144851	-16.626024516
118.54045105	-41.8193016052	118.118575258	-41.6872033901	136.70899543	-60.7132102163	256.615440335	-7.16775178662	118.540444313	-41.8192955415
162.001785278	-84.2452087402	162.191373613	-83.9802540048	255.447039849	-67.6958497379	299.748706208	-22.1528026884	162.001734501	-84.2452046281
196.591415405	-26.0435180664	195.912862723	-25.776261418	205.463382488	-17.504087219	307.11501915	36.7069547074	196.591406103	-26.0435172223
126.625267029	61.9628753662	125.560933388	62.126810411	111.910227615	41.281085682	154.535135992	34.8240917446	126.625263051	61.9628813106
23.3042869568	-12.7683029175	22.6885021615	-13.0245571896	16.5447331247	-20.869870876	159.237294467	-72.6256940239	23.3042819728	-12.7683030522
56.7717857361	-69.0267181396	56.7409979414	-69.1793754689	333.750776487	-77.3679136738	283.746371322	-40.9395140788	56.7717927931	-69.0267149009
329.558074951	50.3759155273	329.088061864	50.1365711412	1.03415339548	56.6385098528	96.940950257	-3.54578658591	329.558064381	50.3759105473
38.551410675	16.2351226807	37.8609791307	16.0164165887	41.3236602666	1.05967350868	155.834926975	-39.9812197316	38.5514025964	16.2351241488
205.495147705	-52.1887741089	204.702946477	-51.9366430139	225.155038759	-38.3070946848	310.756488899	9.91344076552	205.495133512	-52.1887742066
304.003417969	-18.9466705322	303.282726156	-19.1008976976	301.937583117	0.802031002766	24.3326314579	-26.8520967739	304.003411949	-18.9466765284
324.196014404	-37.0199623108	323.430788608	-37.2446592322	314.107085789	-21.5068142628	6.7005130022	-48.0625834289	324.196010309	-37.0199675947
293.575531006	-73.6233673096	292.058390991	-73.7313290346	280.32917716	-51.029203783	321.390156736	-28.9563339788	293.575524284	-73.623373387
162.730300903	53.0050811768	161.977140372	53.270258107	140.032864701	41.4314808314	155.465303174	55.8305334182	162.730300552	53.0050852316
67.2264938354	-20.4930419922	66.681880982	-20.6020326266	60.9638454718	-41.6639916936	217.64285398	-40.1898752753	67.2264891452	-20.4930378738
246.334487915	-70.0050506592	244.99872233	-69.8903072585	258.271986417	-47.5275572147	319.40674564	-14.3222391999	246.334469093	-70.0050547075
37.2446403503	24.1782608032	36.5293627455	23.9556610916	42.672118054	8.98384533056	149.80160783	-33.5540633868	37.2446313268	24.1782621365
158.0287323	-16.2644119263	157.418611477	-16.0068267702	166.232992649	-23.5674620003	260.914432251	35.0013734651	158.028724719	-16.2644075139
35.0860176086	-14.4354019165	34.4865697765	-14.6640334782	27.445166141	-26.7528984005	185.899721917	-65.7162033744	35.0860127859	-14.4354008076
229.476821899	73.0914001465	229.536220623	73.2720771672	136.755340099	74.9636881879	109.824801167	40.0932574509	229.476833675	73.091397587
290.654632568	-9.84131622314	289.968325615	-9.93794644335	290.821852523	12.1174481611	27.595637458	-11.3540502649	290.654626135	-9.84132228725
357.588867188	-66.3816833496	356.917395633	-66.6597963635	316.495263703	-56.5040045265	312.305848606	-49.6200722416	357.588873214	-66.3816861077
19.0105514526	1.82988739014	18.3672171043	1.56621272614	18.2393713418	-5.75124035054	135.470399711	-60.4415018978	19.0105448982	1.82988680086
224.485275269	-52.3394927979	223.594683849	-52.1393434623	238.369897679	-33.780956169	321.719519855	5.85635717561	224.485261503	-52.3394948679
192.387939453	-51.754032135	191.673989168	-51.4817311934	215.685894603	-41.8919893258	302.634435941	11.1166271413	192.387925554	-51.754030852
195.732635498	26.1367645264	195.128481694	26.4050275634	183.186606826	30.0657041051	12.4714156019	87.2470541625	195.732632084	26.1367654606
276.597595215	-10.309211731	275.906392484	-10.3395297234	276.661515068	12.9776457018	20.9135423891	0.796641715813	276.597588513	-10.3092175126
163.374694824	15.997467041	162.710560657	16.263679252	158.54658015	8.24765125432	229.000348669	60.5036806852	163.374689774	15.9974710447
136.919723511	8.51123046875	136.250126246	8.71340215368	136.787503876	-7.63767836598	221.322276011	34.0867934363	136.919717495	8.51123609063
355.149414062	64.0145874023	354.559554863	63.7374416428	36.5445716873	57.083851457	115.266872941	2.20213590942	355.14939684	64.0145844162
37.2698326111	46.4262237549	36.454367096	46.2035801033	50.7410060857	29.911870655	139.944755383	-13.1950037546	37.2698200175	46.4262250907
89.7805938721	-75.9856872559	90.2554876307	-75.9856208731	270.324452744	-80.5747745225	287.220021111	-29.4183561947	89.7805977233	-75.9856817378
156.142837524	77.1063690186	154.994302145	77.3597161121	113.446121499	59.1428474932	132.565050669	37.1338849121	156.142848782	77.1063735661
310.509155273	-83.3381500244	307.997278738	-83.5143404319	278.995626893	-61.1876124703	309.750349739	-30.0541516091	310.5091632	-83.3381558692
64.1049499512	78.7877044678	62.2188473136	78.6620873957	81.2335204661	56.1388861451	132.207074606	19.8130159604	64.1049199401	78.7877083366
10.6912727356	76.3179016113	9.84881408527	76.0441052419	61.4251418728	60.9258803889	122.404706608	13.4550316859	10.6912421357	76.3179001529
69.4010391235	44.8645324707	68.5023516776	44.7645923396	74.3365045839	22.538998658	159.197159336	-1.49649284183	69.4010284718	44.8645367557
130.960845947	81.84324646	128.813901005	82.021713256	100.703922824	59.949154542	131.303149298	30.7204430319	130.96085155	81.8432522914
358.354766846	-41.7939872742	357.705439367	-42.0722358093	339.089250258	-37.0811318144	338.202451257	-71.1328219672	358.354765359	-41.7939899596
158.696472168	-31.9855499268	158.119479913	-31.7267020372	174.792600005	-37.4862401495	271.892357578	22.5243719967	158.696463164	-31.9855455634
329.444152832	-47.1732749939	328.64824757	-47.4120358717	313.876479888	-32.3728442623	350.468161674	-50.7045262189	329.44415022	-47.1732799809
143.778060913	-89.9022064209	170.419324495	-89.6382786761	269.801202423	-66.6183709527	302.848934366	-27.06417346	143.776317062	-89.9022011152
167.896621704	-29.2176780701	167.289225877	-28.9457985298	181.763082255	-31.3753632619	278.078937755	28.7908664564	167.896612617	-29.2176744394
191.24118042	-47.9817962646	190.542385238	-47.7084001478	212.312593681	-39.0296631725	301.811194788	14.8758659315	191.241167494	-47.9817948629
190.316940308	-30.0211601257	189.648513724	-29.7469886888	201.833258423	-23.4127863863	300.312909492	32.7988657204	190.316930542	-30.0211586288
160.766586304	-24.4624710083	160.168019354	-24.2001184845	172.68097055	-29.9470034255	269.050121468	29.833556046	160.766577947	-24.4624668007
112.077156067	-75.0945205688	112.401170434	-74.9891562695	239.737670901	-78.9398531748	286.817324224	-23.8265810111	112.077150701	-75.0945144963
84.0509567261	-17.8720245361	83.499654052	-17.9022225612	82.4718573929	-41.1559776446	221.342843154	-24.3952764758	84.0509513604	-17.8720193001
168.229415894	28.5496292114	167.556814108	28.8217345844	157.596057122	21.543390222	203.434042254	68.2122303136	168.229412196	28.5496328137
234.910614014	-45.1588172913	234.042664074	-44.9970444019	243.455197885	-24.9003104428	331.433495834	8.20287342005	234.910602377	-45.1588203613
182.420883179	-20.7284393311	181.776369016	-20.4502554908	190.727908585	-18.0000834966	289.939216799	41.0875228204	182.420874687	-20.728437039
204.036117554	63.5801086426	203.622980936	63.8346396858	154.946255958	63.348036459	114.72502594	52.829965303	204.036123426	63.5801086996
268.927490234	-52.8156280518	267.9199098	-52.8079581976	269.256149703	-29.3791062315	340.039913567	-13.5192187101	268.927480405	-52.8156335313
230.740234375	80.5264434814	231.409188094	80.7012684473	110.715477319	72.8745693535	115.893995496	34.4289856102	230.740260707	80.526440801
3.42073988914	-54.582611084	2.8013648755	-54.8606275552	333.182313222	-49.5929530634	314.492381994	-61.6901175392	3.42074149962	-54.5826132774
311.586090088	80.4415588379	312.163666411	80.255797269	68.3947552357	72.5824811323	113.880013424	22.248408981	311.586073166	80.4415530255
115.211875916	1.29195404053	114.565313445	1.40908782072	116.915811293	-19.8224476153	217.466563878	11.573348567	115.211869556	1.29196011847
252.563049316	-8.80191802979	251.88142335	-8.71693215297	252.264002985	13.5702171448	9.85679288448	21.9572132063	252.563042325	-8.80192254608
116.396575928	71.120300293	115.020266325	71.2410215211	102.624353295	48.835934797	144.215561968	29.9247244582	116.396570132	71.1203063682
105.307785034	-56.7611122131	105.076572445	-56.688169481	133.524561853	-77.8700662094	266.979117779	-21.1335048334	105.307780167	-56.7611062141
22.6510562897	65.5078735352	21.7807510232	65.2502712965	53.0407185605	50.4813296349	126.980171414	2.94443732064	22.6510365936	65.5078733312
68.3861694336	-76.7310943604	68.8493090999	-76.8326336227	293.833644481	-77.9230794219	289.736122583	-34.0165850207	68.3861816725	-76.7310901523
267.35055542	28.9524383545	266.863584485	28.9664685438	266.202664188	52.3568112452	53.9604783121	25.4019192611	267.350550597	28.9524329495
160.881607056	-69.1572036743	160.481249881	-68.8944575609	218.229595503	-64.6616966017	291.931622751	-9.06382682057	160.881589151	-69.1571994755
164.246063232	-46.4919586182	163.686040822	-46.2243864438	190.014197139	-47.712849358	283.23700605	11.9566952286	164.24605199	-46.4919546845
172.060195923	-65.0952911377	171.504724733	-64.8197264267	216.393363771	-58.7932465343	294.314607816	-3.62482726149	172.060178522	-65.0952878706
96.1603240967	-50.5508918762	95.8560110287	-50.5217703973	104.051209793	-73.6897330836	258.930370982	-24.7130427787	96.1603200689	-50.5508861091
4.43436002731	-45.7117042542	3.81426165063	-45.9894020294	341.332024965	-42.7063670743	320.552132988	-70.2462509677	4.43435951644	-45.711706347
45.0546913147	56.885055542	44.1156562274	56.6868763624	60.707220573	37.9265306954	139.862305143	-1.69249914772	45.0546762238	56.8850576687
32.0864868164	63.9858551025	31.1484254311	63.7489002531	56.9552586524	47.0420428489	131.24352573	2.36219583337	32.0864681076	63.9858558972
255.684936523	-19.9360046387	254.94667157	-19.8654390831	256.542614778	2.83702751326	2.09708284212	13.0984832196	255.684928778	-19.9360093698
147.950714111	-16.4976959229	147.353857332	-16.2625341228	156.471154536	-27.5765679121	252.651799547	28.3515115451	147.95070676	-16.497690847
